Time ,cost ,responseTime ,throughput ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 15:58:41 UTC 2014,0.6,11.6667,211.0,98.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:51 UTC 2014,0.6,11.6667,211.0,98.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:56 UTC 2014,0.6,11.6667,211.0,98.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:03 UTC 2014,0.6,11.6667,211.0,98.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:10 UTC 2014,0.6,12.3333,157.0,269.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:18 UTC 2014,0.6,12.3333,157.0,269.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:31 UTC 2014,0.6,12.3333,157.0,269.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:43 UTC 2014,0.6,12.3333,157.0,269.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:53 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:59 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:06 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:13 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:19 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:26 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:35 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:00 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:11 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:22 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:33 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:45 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:59 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:06 UTC 2014,0.72,0.0,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:23 UTC 2014,0.72,0.0,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:30 UTC 2014,0.72,0.0,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:42 UTC 2014,0.72,8.0,67.0,126.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:49 UTC 2014,0.72,8.0,67.0,126.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:56 UTC 2014,0.72,8.0,67.0,126.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:01 UTC 2014,0.72,8.0,67.0,126.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:12 UTC 2014,0.72,0.0,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:29 UTC 2014,0.72,0.0,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:37 UTC 2014,0.72,0.0,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:49 UTC 2014,0.72,0.0,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:57 UTC 2014,0.72,0.0,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:05 UTC 2014,0.72,9.5,130.0,194.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:14 UTC 2014,0.72,9.5,130.0,194.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:31 UTC 2014,0.72,9.5,130.0,194.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:40 UTC 2014,0.72,9.5,130.0,194.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:48 UTC 2014,0.72,9.75,134.0,272.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:54 UTC 2014,0.72,9.75,134.0,272.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:01 UTC 2014,0.72,9.75,134.0,272.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:08 UTC 2014,0.72,9.75,134.0,272.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:16 UTC 2014,0.72,10.0,73.0,110.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:21 UTC 2014,0.72,10.0,73.0,110.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:27 UTC 2014,0.72,10.0,73.0,110.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:37 UTC 2014,0.72,10.25,154.0,268.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:43 UTC 2014,0.72,10.25,154.0,268.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:54 UTC 2014,0.72,10.25,154.0,268.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:09 UTC 2014,0.72,10.25,160.0,251.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:22 UTC 2014,0.72,10.25,160.0,251.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:33 UTC 2014,0.72,10.25,160.0,251.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:40 UTC 2014,0.72,10.25,160.0,251.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:49 UTC 2014,0.72,9.75,61.0,98.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:57 UTC 2014,0.72,9.75,80.0,148.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:12 UTC 2014,0.72,9.75,80.0,148.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:31 UTC 2014,0.72,9.75,80.0,148.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:37 UTC 2014,0.72,7.5,86.0,162.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:43 UTC 2014,0.72,7.5,86.0,162.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:49 UTC 2014,0.72,7.5,86.0,162.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:55 UTC 2014,0.72,7.5,86.0,162.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:06 UTC 2014,0.72,7.5,86.0,162.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:21 UTC 2014,0.72,7.5,86.0,162.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:36 UTC 2014,0.72,9.5,138.0,96.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:52 UTC 2014,0.72,7.25,56.0,110.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:04 UTC 2014,0.72,7.25,56.0,110.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:13 UTC 2014,0.72,7.25,56.0,110.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:22 UTC 2014,0.72,7.25,56.0,110.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:28 UTC 2014,0.72,7.25,56.0,110.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:34 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:41 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:46 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:52 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:58 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:04 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:19 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:27 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:34 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:40 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:47 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:53 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:00 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:06 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:20 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:27 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:36 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:43 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:00 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:08 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:14 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:20 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:29 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:36 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:47 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:53 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:02 UTC 2014,0.72,2.25,20.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:13 UTC 2014,0.72,2.25,20.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:19 UTC 2014,0.72,2.25,20.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:26 UTC 2014,0.72,12.0,86.0,156.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:45 UTC 2014,0.72,12.0,86.0,156.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:52 UTC 2014,0.72,12.0,86.0,156.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:57 UTC 2014,0.72,12.0,86.0,156.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:06 UTC 2014,0.72,8.5,119.0,239.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:17 UTC 2014,0.72,8.5,119.0,239.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:27 UTC 2014,0.72,8.5,119.0,239.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:36 UTC 2014,0.72,10.5,112.0,163.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:41 UTC 2014,0.72,10.5,112.0,163.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:48 UTC 2014,0.72,8.5,160.0,79.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:55 UTC 2014,0.72,8.5,160.0,79.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:08 UTC 2014,0.72,8.5,160.0,79.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:19 UTC 2014,0.72,15.0,121.0,159.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:35 UTC 2014,0.72,15.0,121.0,159.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:54 UTC 2014,0.72,7.0,111.0,8.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:16:06 UTC 2014,0.72,7.0,111.0,8.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:16:17 UTC 2014,0.72,9.0,133.0,124.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:25 UTC 2014,0.72,9.0,133.0,124.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:32 UTC 2014,0.72,9.0,133.0,124.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:47 UTC 2014,0.72,9.0,133.0,124.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:52 UTC 2014,0.72,7.25,129.0,38.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:59 UTC 2014,0.72,7.25,129.0,38.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:08 UTC 2014,0.72,7.25,129.0,38.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:17 UTC 2014,0.72,13.0,171.0,141.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:23 UTC 2014,0.72,13.0,171.0,141.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:34 UTC 2014,0.72,13.0,171.0,141.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:39 UTC 2014,0.72,10.0,147.0,138.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:45 UTC 2014,0.72,10.0,147.0,138.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:00 UTC 2014,0.72,10.0,147.0,138.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:05 UTC 2014,0.72,10.0,147.0,138.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:19 UTC 2014,0.72,14.0,184.0,101.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:27 UTC 2014,0.72,14.0,184.0,101.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:34 UTC 2014,0.72,14.0,184.0,101.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:39 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:49 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:55 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:01 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:15 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:20 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:32 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:41 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:53 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:00 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:06 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:13 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:19 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:25 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:33 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:39 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:48 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:57 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:21:03 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:21:11 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:21:23 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:21:35 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:21:51 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:22:03 UTC 2014,0.72,2.5,13.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:22:20 UTC 2014,0.72,2.5,13.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:22:34 UTC 2014,0.72,2.5,13.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:22:46 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:22:55 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:00 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:11 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:17 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:24 UTC 2014,0.72,13.0,202.0,337.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:39 UTC 2014,0.72,13.0,202.0,337.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:48 UTC 2014,0.72,13.0,202.0,337.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:55 UTC 2014,0.72,6.5,105.0,181.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:14 UTC 2014,0.72,6.5,105.0,181.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:24 UTC 2014,0.72,6.5,105.0,181.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:35 UTC 2014,0.72,6.5,105.0,181.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:51 UTC 2014,0.72,12.0,219.0,343.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:06 UTC 2014,0.72,12.0,219.0,343.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:16 UTC 2014,0.72,12.0,219.0,343.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:24 UTC 2014,0.72,11.0,187.0,352.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:38 UTC 2014,0.72,11.0,187.0,352.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:48 UTC 2014,0.72,11.0,187.0,352.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:54 UTC 2014,0.72,10.75,239.0,282.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:26:00 UTC 2014,0.72,10.75,239.0,282.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:26:07 UTC 2014,0.72,17.25,116.0,236.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:26:19 UTC 2014,0.72,17.25,116.0,236.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:26:28 UTC 2014,0.72,17.25,116.0,236.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:26:39 UTC 2014,0.72,17.25,116.0,236.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:26:53 UTC 2014,0.72,17.25,116.0,236.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:26:59 UTC 2014,0.72,10.5,257.0,282.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:27:09 UTC 2014,0.72,10.5,257.0,282.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:27:22 UTC 2014,0.72,9.75,107.0,97.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:27:31 UTC 2014,0.72,9.75,107.0,97.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:27:41 UTC 2014,0.72,9.75,107.0,97.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:27:47 UTC 2014,0.72,9.75,107.0,97.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:27:53 UTC 2014,0.72,11.75,417.0,732.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:28:02 UTC 2014,0.72,11.75,417.0,732.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:28:12 UTC 2014,0.72,11.75,417.0,732.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:28:18 UTC 2014,0.72,10.75,232.0,181.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:28:37 UTC 2014,0.72,10.75,232.0,181.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:28:49 UTC 2014,0.72,7.75,105.0,168.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:29:01 UTC 2014,0.72,7.75,105.0,168.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:29:16 UTC 2014,0.72,7.75,105.0,168.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:29:31 UTC 2014,0.72,7.75,105.0,168.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:29:36 UTC 2014,0.72,7.75,105.0,168.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:29:52 UTC 2014,0.84,7.75,112.0,127.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:30:01 UTC 2014,0.84,7.75,112.0,127.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:30:07 UTC 2014,0.84,7.75,112.0,127.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:30:14 UTC 2014,0.84,7.75,112.0,127.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:30:22 UTC 2014,0.84,7.75,112.0,127.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:30:28 UTC 2014,0.84,7.75,112.0,127.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:30:35 UTC 2014,0.84,7.75,112.0,127.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:30:41 UTC 2014,0.84,8.2,63.0,79.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:30:51 UTC 2014,0.84,8.2,63.0,79.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:30:58 UTC 2014,0.84,8.2,63.0,79.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:31:09 UTC 2014,0.84,6.0,76.0,178.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:31:25 UTC 2014,0.84,6.0,76.0,178.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:31:34 UTC 2014,0.84,6.0,76.0,178.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:31:48 UTC 2014,0.84,6.0,76.0,178.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:32:02 UTC 2014,0.84,6.0,76.0,178.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:32:11 UTC 2014,0.84,6.0,76.0,178.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:32:17 UTC 2014,0.84,11.2,124.0,101.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:32:25 UTC 2014,0.84,11.2,124.0,101.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:32:34 UTC 2014,0.84,11.2,124.0,101.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:32:49 UTC 2014,0.84,11.2,124.0,101.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:32:55 UTC 2014,0.84,11.2,124.0,101.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:33:10 UTC 2014,0.84,11.2,124.0,101.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:33:17 UTC 2014,0.84,11.6,331.0,361.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:33:29 UTC 2014,0.84,11.6,331.0,361.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 16:33:46 UTC 2014,0.84,12.0,178.0,205.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
