Time ,cost ,responseTime ,throughput ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 15:43:09 UTC 2014,0.72,6.0,18.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:26 UTC 2014,0.72,6.0,18.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:36 UTC 2014,0.72,6.0,18.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:49 UTC 2014,0.72,10.0,101.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:43:57 UTC 2014,0.72,10.0,101.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:11 UTC 2014,0.72,10.0,101.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:20 UTC 2014,0.72,10.0,101.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:27 UTC 2014,0.72,8.4,121.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:40 UTC 2014,0.72,8.4,121.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:45 UTC 2014,0.72,8.4,121.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:53 UTC 2014,0.72,10.2,147.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:05 UTC 2014,0.72,10.2,147.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:13 UTC 2014,0.72,10.2,147.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:20 UTC 2014,0.72,10.2,147.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:31 UTC 2014,0.72,5.6,155.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:39 UTC 2014,0.72,5.6,155.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:44 UTC 2014,0.72,5.6,155.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:55 UTC 2014,0.72,5.6,155.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:01 UTC 2014,0.72,5.6,155.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:10 UTC 2014,0.72,9.4,68.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:16 UTC 2014,0.72,9.4,68.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:33 UTC 2014,0.72,9.4,68.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:44 UTC 2014,0.72,11.0,82.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:52 UTC 2014,0.72,11.0,82.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:04 UTC 2014,0.72,11.0,82.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:12 UTC 2014,0.72,6.0,97.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:19 UTC 2014,0.72,6.0,97.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:27 UTC 2014,0.72,6.0,97.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:47:37 UTC 2014,0.72,6.0,97.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:47:47 UTC 2014,0.72,9.2,144.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:00 UTC 2014,0.72,8.8,154.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:16 UTC 2014,0.72,8.8,154.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:26 UTC 2014,0.72,8.8,154.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:38 UTC 2014,0.72,5.0,55.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:49 UTC 2014,0.72,5.0,55.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:01 UTC 2014,0.72,5.0,55.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:13 UTC 2014,0.72,7.6,145.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:31 UTC 2014,0.72,7.6,145.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:42 UTC 2014,0.72,7.8,129.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:52 UTC 2014,0.72,7.8,129.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:50:04 UTC 2014,0.72,9.0,149.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:21 UTC 2014,0.72,9.0,149.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:27 UTC 2014,0.72,9.0,149.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:33 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:42 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:50 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:57 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:08 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:20 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:26 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:32 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:39 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:51 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:00 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:06 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:15 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:22 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:29 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:38 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:52:47 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:52:59 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:10 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:21 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:33 UTC 2014,0.6,0.0,85.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:44 UTC 2014,0.6,7.25,85.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:56 UTC 2014,0.6,7.25,85.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:06 UTC 2014,0.6,12.0,86.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:25 UTC 2014,0.6,12.0,86.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:46 UTC 2014,0.6,12.0,86.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:55 UTC 2014,0.6,10.0,119.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:55:08 UTC 2014,0.6,10.0,119.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:55:22 UTC 2014,0.48,9.6667,112.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:55:31 UTC 2014,0.48,9.6667,112.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:55:39 UTC 2014,0.48,9.6667,112.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:55:47 UTC 2014,0.48,8.3333,88.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:05 UTC 2014,0.48,8.3333,88.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:11 UTC 2014,0.48,8.3333,88.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:22 UTC 2014,0.48,9.6667,103.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:31 UTC 2014,0.48,9.6667,103.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:45 UTC 2014,0.48,9.6667,103.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:51 UTC 2014,0.48,10.0,145.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:56 UTC 2014,0.48,10.0,145.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:03 UTC 2014,0.48,10.0,145.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:10 UTC 2014,0.48,10.0,145.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:18 UTC 2014,0.48,9.3333,73.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:37 UTC 2014,0.48,9.3333,73.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:44 UTC 2014,0.48,9.3333,73.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:50 UTC 2014,0.48,12.3333,112.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:04 UTC 2014,0.48,12.3333,112.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:22 UTC 2014,0.48,12.3333,112.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:31 UTC 2014,0.48,12.3333,112.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:38 UTC 2014,0.48,12.3333,112.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:45 UTC 2014,0.48,11.6667,211.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:55 UTC 2014,0.48,11.6667,211.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:02 UTC 2014,0.48,11.6667,211.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:13 UTC 2014,0.48,12.3333,157.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:19 UTC 2014,0.48,12.3333,157.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:30 UTC 2014,0.48,12.3333,157.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:40 UTC 2014,0.48,12.3333,157.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:46 UTC 2014,0.48,12.3333,157.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:56 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:02 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:09 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:17 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:25 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:32 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:40 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:00:51 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:07 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:17 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:28 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:39 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:50 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:02:05 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:14 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:23 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:34 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:41 UTC 2014,0.6,8.0,67.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:48 UTC 2014,0.6,8.0,67.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:57 UTC 2014,0.6,8.0,67.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:04 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:25 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:31 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:43 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:52 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:59 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:07 UTC 2014,0.6,9.5,130.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:26 UTC 2014,0.6,9.5,130.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:39 UTC 2014,0.6,9.5,130.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:50 UTC 2014,0.6,9.75,134.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:56 UTC 2014,0.6,9.75,134.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:03 UTC 2014,0.6,9.75,134.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:11 UTC 2014,0.6,10.0,73.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:18 UTC 2014,0.6,10.0,73.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:25 UTC 2014,0.6,10.0,73.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:31 UTC 2014,0.6,10.0,73.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:39 UTC 2014,0.6,10.25,154.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:45 UTC 2014,0.6,10.25,154.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:58 UTC 2014,0.6,10.25,154.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:08 UTC 2014,0.6,10.25,160.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:25 UTC 2014,0.6,10.25,160.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:37 UTC 2014,0.6,10.25,160.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:52 UTC 2014,0.6,9.75,61.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:58 UTC 2014,0.6,9.75,61.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:05 UTC 2014,0.6,9.75,80.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:12 UTC 2014,0.6,9.75,80.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:24 UTC 2014,0.6,9.75,80.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:35 UTC 2014,0.6,7.5,86.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:49 UTC 2014,0.6,7.5,86.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:54 UTC 2014,0.6,7.5,86.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:08 UTC 2014,0.6,7.5,86.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:20 UTC 2014,0.6,7.5,86.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:36 UTC 2014,0.6,9.5,138.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:50 UTC 2014,0.6,7.25,56.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:09:00 UTC 2014,0.6,7.25,56.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:07 UTC 2014,0.6,7.25,56.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:16 UTC 2014,0.6,7.25,56.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:25 UTC 2014,0.6,7.25,56.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:31 UTC 2014,0.6,7.25,56.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:37 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:42 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:49 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:55 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:03 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:12 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:17 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:25 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:31 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:42 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:50 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:06 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:21 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:31 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:38 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:52 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:07 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:13 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:20 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:29 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:36 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:46 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:54 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:02 UTC 2014,0.6,2.25,20.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:15 UTC 2014,0.6,2.25,20.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:20 UTC 2014,0.6,2.25,20.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:26 UTC 2014,0.6,12.0,86.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:38 UTC 2014,0.6,12.0,86.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:47 UTC 2014,0.6,12.0,86.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:53 UTC 2014,0.6,12.0,86.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:00 UTC 2014,0.6,8.5,119.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:09 UTC 2014,0.6,8.5,119.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:24 UTC 2014,0.6,8.5,119.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:29 UTC 2014,0.6,10.5,112.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:38 UTC 2014,0.6,10.5,112.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:44 UTC 2014,0.6,10.5,112.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:50 UTC 2014,0.6,8.5,160.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:56 UTC 2014,0.6,8.5,160.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:07 UTC 2014,0.6,8.5,160.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:17 UTC 2014,0.6,8.5,160.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:29 UTC 2014,0.6,15.0,121.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:39 UTC 2014,0.6,15.0,121.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:50 UTC 2014,0.6,7.0,111.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:16:01 UTC 2014,0.6,7.0,111.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:16:11 UTC 2014,0.6,9.0,133.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:23 UTC 2014,0.6,9.0,133.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:31 UTC 2014,0.6,9.0,133.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:45 UTC 2014,0.6,9.0,133.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:54 UTC 2014,0.6,7.25,129.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:00 UTC 2014,0.6,7.25,129.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:10 UTC 2014,0.6,7.25,129.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:19 UTC 2014,0.6,13.0,171.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:25 UTC 2014,0.6,13.0,171.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:32 UTC 2014,0.6,13.0,171.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:38 UTC 2014,0.6,10.0,147.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:44 UTC 2014,0.6,10.0,147.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:02 UTC 2014,0.6,10.0,147.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:15 UTC 2014,0.6,14.0,184.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:21 UTC 2014,0.6,14.0,184.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:27 UTC 2014,0.6,14.0,184.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:33 UTC 2014,0.6,14.0,184.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:40 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:48 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:56 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:01 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:14 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:19 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:28 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:34 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:43 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:51 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:58 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:05 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
