Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:13:14 UTC 2014,10.514,45.15,0.24,0.7333,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:13:24 UTC 2014,10.514,46.15,0.24,0.7333,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:13:34 UTC 2014,10.514,46.5966,0.24,0.7333,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:13:44 UTC 2014,10.508,47.2468,0.24,0.7333,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:13:54 UTC 2014,10.5382,39.0013,0.24,0.8,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:02 UTC 2014,10.5382,46.6895,0.36,0.8,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:07 UTC 2014,10.5321,46.1884,0.36,0.8,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:12 UTC 2014,10.5321,46.1884,0.36,0.8,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:17 UTC 2014,10.5321,45.005,0.36,0.8,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:22 UTC 2014,10.5321,42.5575,0.36,0.7,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:27 UTC 2014,10.5321,42.5575,0.36,0.7,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:33 UTC 2014,10.5321,42.5575,0.36,0.7,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:38 UTC 2014,10.5321,42.5076,0.36,0.7,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:43 UTC 2014,10.5321,44.0001,0.36,0.7,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:48 UTC 2014,10.5321,44.0001,0.36,0.7,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:53 UTC 2014,10.5321,46.2195,0.36,0.7,3.0,AppServer_scaleOut,
Fri Feb 21 10:14:58 UTC 2014,10.5321,46.2195,0.36,0.7,3.0,AppServer_scaleOut,
Fri Feb 21 10:15:03 UTC 2014,10.5321,39.4915,0.36,0.8667,3.0,AppServer_scaleOut,
Fri Feb 21 10:15:08 UTC 2014,10.5203,39.4915,0.36,0.8667,3.0,AppServer_scaleOut,
Fri Feb 21 10:15:13 UTC 2014,10.5203,39.1866,0.36,0.8667,3.0,AppServer_scaleOut,
Fri Feb 21 10:15:18 UTC 2014,10.5203,22.6202,0.36,0.8667,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:15:28 UTC 2014,10.5142,23.225,0.36,0.7,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:15:38 UTC 2014,10.5142,29.8628,0.36,0.7,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:15:49 UTC 2014,10.5142,44.9028,0.36,0.7,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:15:59 UTC 2014,10.5142,43.8412,0.36,0.8667,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:16:09 UTC 2014,10.5142,34.3153,0.36,1.6667,3.0,AppServer_scaleOut,
Fri Feb 21 10:16:19 UTC 2014,10.5142,35.8582,0.48,1.6667,4.0,AppServer_scaleOut,
Fri Feb 21 10:16:24 UTC 2014,10.5263,36.2139,0.48,1.6667,4.0,AppServer_scaleOut,
